type	latitude	longitude	altitude (m)	name
T	20.451010962	106.346567887	6.1	
T	20.451010961	106.346807841	5.9	
T	20.451010961	106.347047796	5.8	
T	20.451010961	106.347287750	5.7	
T	20.451010961	106.347527705	5.5	
T	20.451010961	106.347767659	5.0	
T	20.451010961	106.348007614	4.5	
T	20.451010960	106.348247568	4.0	
T	20.451010960	106.348487522	3.9	
T	20.451010960	106.348727477	4.2	
T	20.451010960	106.348967431	4.4	
T	20.451010960	106.349207386	4.5	
T	20.451010960	106.349447340	4.1	
T	20.451010959	106.349687294	3.7	
T	20.451010959	106.349927249	3.3	
T	20.451010959	106.350167203	3.2	
T	20.451010959	106.350407158	3.1	
T	20.451010959	106.350647112	3.0	
T	20.451010959	106.350887067	3.0	
T	20.451010958	106.351127021	3.0	
T	20.451010958	106.351366975	3.0	
T	20.451010958	106.351606930	3.0	
T	20.450786128	106.303856000	1.8	
T	20.450786127	106.304095954	1.3	
T	20.450786127	106.304335908	0.7	
T	20.450786127	106.304575862	0.1	
T	20.450786127	106.304815816	-0.4	
T	20.450786127	106.305055770	-0.8	
T	20.450786127	106.305295724	-0.6	
T	20.450786126	106.305535678	-0.3	
T	20.450786126	106.305775633	-0.0	
T	20.450786126	106.306015587	0.3	
T	20.450786126	106.306255541	0.6	
T	20.450786126	106.306495495	0.9	
T	20.450786126	106.306735449	1.1	
T	20.450786125	106.306975403	1.1	
T	20.450786125	106.307215357	1.1	
T	20.450786125	106.307455311	1.1	
T	20.450786125	106.307695265	1.0	
T	20.450786125	106.307935219	1.0	
T	20.450786125	106.308175173	0.9	
T	20.450786124	106.308415127	0.8	
T	20.450786124	106.308655081	0.9	
T	20.450786124	106.308895035	0.9	
T	20.450786124	106.309134990	1.0	
T	20.450786124	106.309374944	1.2	
T	20.450786124	106.309614898	1.5	
T	20.450786123	106.309854852	1.7	
T	20.450786123	106.310094806	2.0	
T	20.450786123	106.310334760	2.3	
T	20.450786123	106.310574714	2.6	
T	20.450786123	106.310814668	2.9	
T	20.450786123	106.311054622	2.1	
T	20.450786122	106.311294576	1.3	
T	20.450786122	106.311534530	0.4	
T	20.450786122	106.311774484	0.1	
T	20.450786122	106.312014438	0.4	
T	20.450786122	106.312254392	0.7	
T	20.450786122	106.312494347	1.0	
T	20.450786121	106.312734301	1.0	
T	20.450786121	106.312974255	1.0	
T	20.450786121	106.313214209	1.0	
T	20.450786121	106.313454163	0.7	
T	20.450786121	106.313694117	0.2	
T	20.450786121	106.313934071	-0.4	
T	20.450786121	106.314174025	-0.9	
T	20.450786120	106.314413979	-0.0	
T	20.450786120	106.314653933	0.8	
T	20.450786120	106.314893887	1.7	
T	20.450786120	106.315133841	2.1	
T	20.450786120	106.315373795	2.1	
T	20.450786120	106.315613749	2.1	
T	20.450786119	106.315853704	2.1	
T	20.450786119	106.316093658	2.6	
T	20.450786119	106.316333612	3.1	
T	20.450786119	106.316573566	3.6	
T	20.450786119	106.316813520	3.3	
T	20.450786119	106.317053474	2.5	
T	20.450786118	106.317293428	1.6	
T	20.450786118	106.317533382	0.9	
T	20.450786118	106.317773336	0.9	
T	20.450786118	106.318013290	0.9	
T	20.450786118	106.318253244	0.9	
T	20.450786118	106.318493198	1.3	
T	20.450786117	106.318733152	1.9	
T	20.450786117	106.318973106	2.4	
T	20.450786117	106.319213060	2.7	
T	20.450786117	106.319453015	1.9	
T	20.450786117	106.319692969	1.0	
T	20.450786117	106.319932923	0.2	
T	20.450786116	106.320172877	-0.0	
T	20.450786116	106.320412831	-0.0	
T	20.450786116	106.320652785	0.0	
T	20.450786116	106.320892739	0.1	
T	20.450786116	106.321132693	0.4	
T	20.450786116	106.321372647	0.7	
T	20.450786115	106.321612601	1.0	
T	20.450786115	106.321852555	1.1	
T	20.450786115	106.322092509	1.1	
T	20.450786115	106.322332463	1.2	
T	20.450786115	106.322572417	1.5	
T	20.450786115	106.322812372	2.6	
T	20.450786114	106.323052326	3.7	
T	20.450786114	106.323292280	4.8	
T	20.450786114	106.323532234	4.8	
T	20.450786114	106.323772188	4.5	
T	20.450786114	106.324012142	4.2	
T	20.450786114	106.324252096	4.1	
T	20.450786113	106.324492050	4.4	
T	20.450786113	106.324732004	4.6	
T	20.450786113	106.324971958	4.9	
T	20.450786113	106.325211912	5.7	
T	20.450786113	106.325451866	6.6	
T	20.450786113	106.325691820	7.4	
T	20.450786112	106.325931774	7.7	
T	20.450786112	106.326171729	7.1	
T	20.450786112	106.326411683	6.5	
T	20.450786112	106.326651637	5.9	
T	20.450786112	106.326891591	4.1	
T	20.450786112	106.327131545	2.1	
T	20.450786111	106.327371499	0.2	
T	20.450786111	106.327611453	-1.0	
T	20.450786111	106.327851407	-1.3	
T	20.450786111	106.328091361	-1.6	
T	20.450786111	106.328331315	-1.9	
T	20.450786111	106.328571269	-2.2	
T	20.450786110	106.328811223	-2.4	
T	20.450786110	106.329051177	-2.7	
T	20.450786110	106.329291131	-2.6	
T	20.450786110	106.329531085	-2.3	
T	20.450786110	106.329771040	-2.0	
T	20.450786110	106.330010994	-1.7	
T	20.450786109	106.330250948	-0.7	
T	20.450786109	106.330490902	0.4	
T	20.450786109	106.330730856	1.5	
T	20.450786109	106.330970810	2.2	
T	20.450786109	106.331210764	2.8	
T	20.450786109	106.331450718	3.3	
T	20.450786109	106.331690672	3.8	
T	20.450786108	106.331930626	3.8	
T	20.450786108	106.332170580	3.8	
T	20.450786108	106.332410534	3.9	
T	20.450786108	106.332650488	3.6	
T	20.450786108	106.332890442	3.1	
T	20.450786108	106.333130397	2.5	
T	20.450786107	106.333370351	2.2	
T	20.450786107	106.333610305	2.8	
T	20.450786107	106.333850259	3.3	
T	20.450786107	106.334090213	3.9	
T	20.450786107	106.334330167	4.2	
T	20.450786107	106.334570121	4.5	
T	20.450786106	106.334810075	4.8	
T	20.450786106	106.335050029	5.1	
T	20.450786106	106.335289983	5.3	
T	20.450786106	106.335529937	5.6	
T	20.450786106	106.335769891	5.8	
T	20.450786106	106.336009845	5.9	
T	20.450786105	106.336249799	5.9	
T	20.450786105	106.336489754	6.0	
T	20.450786105	106.336729708	6.0	
T	20.450786105	106.336969662	6.0	
T	20.450786105	106.337209616	6.0	
T	20.450786105	106.337449570	6.0	
T	20.450786104	106.337689524	5.8	
T	20.450786104	106.337929478	5.5	
T	20.450786104	106.338169432	5.2	
T	20.450786104	106.338409386	5.2	
T	20.450786104	106.338649340	5.8	
T	20.450786104	106.338889294	6.3	
T	20.450786103	106.339129248	6.9	
T	20.450786103	106.339369202	6.9	
T	20.450786103	106.339609156	6.9	
T	20.450786103	106.339849111	6.9	
T	20.450786103	106.340089065	6.9	
T	20.450786103	106.340329019	6.9	
T	20.450786102	106.340568973	6.9	
T	20.450786102	106.340808927	6.9	
T	20.450786102	106.341048881	6.4	
T	20.450786102	106.341288835	5.9	
T	20.450786102	106.341528789	5.4	
T	20.450786102	106.341768743	5.2	
T	20.450786101	106.342008697	5.5	
T	20.450786101	106.342248651	5.8	
T	20.450786101	106.342488605	6.0	
T	20.450786101	106.342728559	6.1	
T	20.450786101	106.342968513	6.1	
T	20.450786101	106.343208467	6.1	
T	20.450786100	106.343448422	6.1	
T	20.450786100	106.343688376	6.0	
T	20.450786100	106.343928330	6.0	
T	20.450786100	106.344168284	5.9	
T	20.450786100	106.344408238	5.9	
T	20.450786100	106.344648192	5.9	
T	20.450786099	106.344888146	5.9	
T	20.450786099	106.345128100	6.1	
T	20.450786099	106.345368054	6.3	
T	20.450786099	106.345608008	6.6	
T	20.450786099	106.345847962	6.8	
T	20.450786099	106.346087916	6.6	
T	20.450786098	106.346327870	6.3	
T	20.450786098	106.346567824	6.0	
T	20.450786098	106.346807779	5.9	
T	20.450786098	106.347047733	5.9	
T	20.450786098	106.347287687	5.9	
T	20.450786098	106.347527641	5.9	
T	20.450786097	106.347767595	5.3	
T	20.450786097	106.348007549	4.8	
T	20.450786097	106.348247503	4.3	
T	20.450786097	106.348487457	4.2	
T	20.450786097	106.348727411	4.5	
T	20.450786097	106.348967365	4.7	
T	20.450786096	106.349207319	4.9	
T	20.450786096	106.349447273	4.3	
T	20.450786096	106.349687227	3.8	
T	20.450786096	106.349927181	3.2	
T	20.450786096	106.350167136	3.0	
T	20.450786096	106.350407090	3.0	
T	20.450786096	106.350647044	3.0	
T	20.450786095	106.350886998	3.0	
T	20.450786095	106.351126952	3.0	
T	20.450786095	106.351366906	3.0	
T	20.450786095	106.351606860	3.0	
T	20.450561264	106.303856000	2.0	
T	20.450561264	106.304095954	1.7	
T	20.450561264	106.304335907	1.2	
T	20.450561264	106.304575861	0.7	
T	20.450561264	106.304815815	0.1	
T	20.450561263	106.305055769	-0.3	
T	20.450561263	106.305295722	-0.1	
T	20.450561263	106.305535676	0.1	
T	20.450561263	106.305775630	0.3	
T	20.450561263	106.306015583	0.6	
T	20.450561263	106.306255537	1.0	
T	20.450561262	106.306495491	1.4	
T	20.450561262	106.306735445	1.7	
T	20.450561262	106.306975398	1.7	
T	20.450561262	106.307215352	1.7	
T	20.450561262	106.307455306	1.7	
T	20.450561262	106.307695260	1.3	
T	20.450561261	106.307935213	0.8	
T	20.450561261	106.308175167	0.3	
T	20.450561261	106.308415121	0.1	
T	20.450561261	106.308655074	0.4	
T	20.450561261	106.308895028	0.7	
T	20.450561261	106.309134982	1.0	
T	20.450561260	106.309374936	1.1	
T	20.450561260	106.309614889	1.2	
T	20.450561260	106.309854843	1.3	
T	20.450561260	106.310094797	1.5	
T	20.450561260	106.310334750	1.7	
T	20.450561260	106.310574704	2.0	
T	20.450561260	106.310814658	2.3	
T	20.450561259	106.311054612	1.6	
T	20.450561259	106.311294565	0.9	
T	20.450561259	106.311534519	0.1	
T	20.450561259	106.311774473	-0.2	
T	20.450561259	106.312014426	0.2	
T	20.450561259	106.312254380	0.6	
T	20.450561258	106.312494334	1.0	
T	20.450561258	106.312734288	1.0	
T	20.450561258	106.312974241	1.0	
T	20.450561258	106.313214195	1.0	
T	20.450561258	106.313454149	0.8	
T	20.450561258	106.313694102	0.4	
T	20.450561257	106.313934056	0.0	
T	20.450561257	106.314174010	-0.3	
T	20.450561257	106.314413964	0.4	
T	20.450561257	106.314653917	1.2	
T	20.450561257	106.314893871	2.0	
T	20.450561257	106.315133825	2.3	
T	20.450561256	106.315373779	2.3	
T	20.450561256	106.315613732	2.3	
T	20.450561256	106.315853686	2.3	
T	20.450561256	106.316093640	2.5	
T	20.450561256	106.316333593	2.7	
T	20.450561256	106.316573547	2.9	
T	20.450561255	106.316813501	2.5	
T	20.450561255	106.317053455	1.8	
T	20.450561255	106.317293408	1.0	
T	20.450561255	106.317533362	0.4	
T	20.450561255	106.317773316	0.5	
T	20.450561255	106.318013269	0.5	
T	20.450561254	106.318253223	0.6	
T	20.450561254	106.318493177	1.0	
T	20.450561254	106.318733131	1.5	
T	20.450561254	106.318973084	2.0	
T	20.450561254	106.319213038	2.2	
T	20.450561254	106.319452992	1.4	
T	20.450561253	106.319692945	0.7	
T	20.450561253	106.319932899	-0.1	
T	20.450561253	106.320172853	-0.2	
T	20.450561253	106.320412807	-0.0	
T	20.450561253	106.320652760	0.2	
T	20.450561253	106.320892714	0.4	
T	20.450561252	106.321132668	0.8	
T	20.450561252	106.321372621	1.2	
T	20.450561252	106.321612575	1.6	
T	20.450561252	106.321852529	1.7	
T	20.450561252	106.322092483	1.8	
T	20.450561252	106.322332436	1.9	
T	20.450561251	106.322572390	2.2	
T	20.450561251	106.322812344	3.1	
T	20.450561251	106.323052298	4.0	
T	20.450561251	106.323292251	4.9	
T	20.450561251	106.323532205	4.8	
T	20.450561251	106.323772159	4.5	
T	20.450561250	106.324012112	4.2	
T	20.450561250	106.324252066	4.1	
T	20.450561250	106.324492020	4.3	
T	20.450561250	106.324731974	4.5	
T	20.450561250	106.324971927	4.7	
T	20.450561250	106.325211881	5.4	
T	20.450561249	106.325451835	6.3	
T	20.450561249	106.325691788	7.2	
T	20.450561249	106.325931742	7.4	
T	20.450561249	106.326171696	6.7	
T	20.450561249	106.326411650	6.1	
T	20.450561249	106.326651603	5.4	
T	20.450561248	106.326891557	3.9	
T	20.450561248	106.327131511	2.4	
T	20.450561248	106.327371464	0.8	
T	20.450561248	106.327611418	-0.2	
T	20.450561248	106.327851372	-0.7	
T	20.450561248	106.328091326	-1.2	
T	20.450561248	106.328331279	-1.7	
T	20.450561247	106.328571233	-1.7	
T	20.450561247	106.328811187	-1.7	
T	20.450561247	106.329051140	-1.7	
T	20.450561247	106.329291094	-1.5	
T	20.450561247	106.329531048	-1.3	
T	20.450561247	106.329771002	-1.0	
T	20.450561246	106.330010955	-0.7	
T	20.450561246	106.330250909	0.0	
T	20.450561246	106.330490863	0.7	
T	20.450561246	106.330730817	1.4	
T	20.450561246	106.330970770	1.8	
T	20.450561246	106.331210724	2.1	
T	20.450561245	106.331450678	2.4	
T	20.450561245	106.331690631	2.7	
T	20.450561245	106.331930585	2.9	
T	20.450561245	106.332170539	3.1	
T	20.450561245	106.332410493	3.3	
T	20.450561245	106.332650446	3.2	
T	20.450561244	106.332890400	3.0	
T	20.450561244	106.333130354	2.8	
T	20.450561244	106.333370307	2.7	
T	20.450561244	106.333610261	3.2	
T	20.450561244	106.333850215	3.7	
T	20.450561244	106.334090169	4.2	
T	20.450561243	106.334330122	4.5	
T	20.450561243	106.334570076	4.7	
T	20.450561243	106.334810030	4.8	
T	20.450561243	106.335049983	5.0	
T	20.450561243	106.335289937	5.1	
T	20.450561243	106.335529891	5.2	
T	20.450561242	106.335769845	5.3	
T	20.450561242	106.336009798	5.5	
T	20.450561242	106.336249752	5.7	
T	20.450561242	106.336489706	5.9	
T	20.450561242	106.336729659	6.0	
T	20.450561242	106.336969613	6.0	
T	20.450561241	106.337209567	6.0	
T	20.450561241	106.337449521	6.0	
T	20.450561241	106.337689474	5.8	
T	20.450561241	106.337929428	5.7	
T	20.450561241	106.338169382	5.5	
T	20.450561241	106.338409336	5.4	
T	20.450561240	106.338649289	5.8	
T	20.450561240	106.338889243	6.2	
T	20.450561240	106.339129197	6.6	
T	20.450561240	106.339369150	6.7	
T	20.450561240	106.339609104	6.7	
T	20.450561240	106.339849058	6.7	
T	20.450561239	106.340089012	6.6	
T	20.450561239	106.340328965	6.5	
T	20.450561239	106.340568919	6.5	
T	20.450561239	106.340808873	6.4	
T	20.450561239	106.341048826	6.1	
T	20.450561239	106.341288780	5.8	
T	20.450561238	106.341528734	5.5	
T	20.450561238	106.341768688	5.4	
T	20.450561238	106.342008641	5.7	
T	20.450561238	106.342248595	6.0	
T	20.450561238	106.342488549	6.3	
T	20.450561238	106.342728502	6.4	
T	20.450561237	106.342968456	6.5	
T	20.450561237	106.343208410	6.6	
T	20.450561237	106.343448364	6.5	
T	20.450561237	106.343688317	6.1	
T	20.450561237	106.343928271	5.7	
T	20.450561237	106.344168225	5.3	
T	20.450561236	106.344408178	5.4	
T	20.450561236	106.344648132	5.5	
T	20.450561236	106.344888086	5.6	
T	20.450561236	106.345128040	5.7	
T	20.450561236	106.345367993	5.8	
T	20.450561236	106.345607947	5.9	
T	20.450561235	106.345847901	6.0	
T	20.450561235	106.346087855	5.9	
T	20.450561235	106.346327808	5.8	
T	20.450561235	106.346567762	5.7	
T	20.450561235	106.346807716	5.7	
T	20.450561235	106.347047669	5.7	
T	20.450561235	106.347287623	5.7	
T	20.450561234	106.347527577	5.6	
T	20.450561234	106.347767531	5.2	
T	20.450561234	106.348007484	4.9	
T	20.450561234	106.348247438	4.5	
T	20.450561234	106.348487392	4.4	
T	20.450561234	106.348727345	4.5	
T	20.450561233	106.348967299	4.6	
T	20.450561233	106.349207253	4.6	
T	20.450561233	106.349447207	4.2	
T	20.450561233	106.349687160	3.8	
T	20.450561233	106.349927114	3.4	
T	20.450561233	106.350167068	3.3	
T	20.450561232	106.350407021	3.2	
T	20.450561232	106.350646975	3.1	
T	20.450561232	106.350886929	3.0	
T	20.450561232	106.351126883	3.0	
T	20.450561232	106.351366836	3.0	
T	20.450561232	106.351606790	3.0	
T	20.450336401	106.303856000	2.3	
T	20.450336401	106.304095953	2.2	
T	20.450336401	106.304335907	1.8	
T	20.450336400	106.304575860	1.2	
T	20.450336400	106.304815813	0.6	
T	20.450336400	106.305055767	0.2	
T	20.450336400	106.305295720	0.3	
T	20.450336400	106.305535674	0.5	
T	20.450336400	106.305775627	0.6	
T	20.450336400	106.306015580	0.9	
T	20.450336399	106.306255534	1.4	
T	20.450336399	106.306495487	1.9	
T	20.450336399	106.306735440	2.2	
T	20.450336399	106.306975394	2.2	
T	20.450336399	106.307215347	2.2	
T	20.450336399	106.307455301	2.2	
T	20.450336398	106.307695254	1.5	
T	20.450336398	106.307935207	0.6	
T	20.450336398	106.308175161	-0.2	
T	20.450336398	106.308415114	-0.6	
T	20.450336398	106.308655067	-0.1	
T	20.450336398	106.308895021	0.4	
T	20.450336397	106.309134974	0.9	
T	20.450336397	106.309374927	1.0	
T	20.450336397	106.309614881	0.9	
T	20.450336397	106.309854834	0.8	
T	20.450336397	106.310094788	0.9	
T	20.450336397	106.310334741	1.2	
T	20.450336396	106.310574694	1.5	
T	20.450336396	106.310814648	1.8	
T	20.450336396	106.311054601	1.2	
T	20.450336396	106.311294554	0.5	
T	20.450336396	106.311534508	-0.2	
T	20.450336396	106.311774461	-0.4	
T	20.450336395	106.312014415	0.1	
T	20.450336395	106.312254368	0.5	
T	20.450336395	106.312494321	1.0	
T	20.450336395	106.312734275	1.0	
T	20.450336395	106.312974228	1.0	
T	20.450336395	106.313214181	1.0	
T	20.450336394	106.313454135	0.9	
T	20.450336394	106.313694088	0.7	
T	20.450336394	106.313934041	0.4	
T	20.450336394	106.314173995	0.2	
T	20.450336394	106.314413948	0.9	
T	20.450336394	106.314653902	1.6	
T	20.450336393	106.314893855	2.3	
T	20.450336393	106.315133808	2.6	
T	20.450336393	106.315373762	2.6	
T	20.450336393	106.315613715	2.6	
T	20.450336393	106.315853668	2.6	
T	20.450336393	106.316093622	2.5	
T	20.450336392	106.316333575	2.4	
T	20.450336392	106.316573528	2.3	
T	20.450336392	106.316813482	1.8	
T	20.450336392	106.317053435	1.1	
T	20.450336392	106.317293389	0.4	
T	20.450336392	106.317533342	-0.2	
T	20.450336391	106.317773295	0.0	
T	20.450336391	106.318013249	0.2	
T	20.450336391	106.318253202	0.3	
T	20.450336391	106.318493155	0.7	
T	20.450336391	106.318733109	1.1	
T	20.450336391	106.318973062	1.5	
T	20.450336390	106.319213016	1.7	
T	20.450336390	106.319452969	1.0	
T	20.450336390	106.319692922	0.3	
T	20.450336390	106.319932876	-0.4	
T	20.450336390	106.320172829	-0.3	
T	20.450336390	106.320412782	-0.0	
T	20.450336389	106.320652736	0.3	
T	20.450336389	106.320892689	0.7	
T	20.450336389	106.321132642	1.2	
T	20.450336389	106.321372596	1.6	
T	20.450336389	106.321612549	2.1	
T	20.450336389	106.321852503	2.3	
T	20.450336388	106.322092456	2.5	
T	20.450336388	106.322332409	2.7	
T	20.450336388	106.322572363	3.0	
T	20.450336388	106.322812316	3.6	
T	20.450336388	106.323052269	4.3	
T	20.450336388	106.323292223	4.9	
T	20.450336387	106.323532176	4.8	
T	20.450336387	106.323772130	4.5	
T	20.450336387	106.324012083	4.2	
T	20.450336387	106.324252036	4.0	
T	20.450336387	106.324491990	4.2	
T	20.450336387	106.324731943	4.3	
T	20.450336387	106.324971896	4.4	
T	20.450336386	106.325211850	5.2	
T	20.450336386	106.325451803	6.0	
T	20.450336386	106.325691756	6.9	
T	20.450336386	106.325931710	7.1	
T	20.450336386	106.326171663	6.3	
T	20.450336386	106.326411617	5.6	
T	20.450336385	106.326651570	4.9	
T	20.450336385	106.326891523	3.7	
T	20.450336385	106.327131477	2.6	
T	20.450336385	106.327371430	1.4	
T	20.450336385	106.327611383	0.5	
T	20.450336385	106.327851337	-0.1	
T	20.450336384	106.328091290	-0.8	
T	20.450336384	106.328331244	-1.4	
T	20.450336384	106.328571197	-1.2	
T	20.450336384	106.328811150	-1.0	
T	20.450336384	106.329051104	-0.7	
T	20.450336384	106.329291057	-0.5	
T	20.450336383	106.329531010	-0.2	
T	20.450336383	106.329770964	0.1	
T	20.450336383	106.330010917	0.4	
T	20.450336383	106.330250870	0.7	
T	20.450336383	106.330490824	1.0	
T	20.450336383	106.330730777	1.3	
T	20.450336382	106.330970731	1.4	
T	20.450336382	106.331210684	1.5	
T	20.450336382	106.331450637	1.6	
T	20.450336382	106.331690591	1.6	
T	20.450336382	106.331930544	2.0	
T	20.450336382	106.332170497	2.3	
T	20.450336381	106.332410451	2.7	
T	20.450336381	106.332650404	2.9	
T	20.450336381	106.332890357	3.0	
T	20.450336381	106.333130311	3.1	
T	20.450336381	106.333370264	3.3	
T	20.450336381	106.333610218	3.7	
T	20.450336380	106.333850171	4.1	
T	20.450336380	106.334090124	4.5	
T	20.450336380	106.334330078	4.7	
T	20.450336380	106.334570031	4.8	
T	20.450336380	106.334809984	4.9	
T	20.450336380	106.335049938	5.0	
T	20.450336379	106.335289891	4.9	
T	20.450336379	106.335529845	4.9	
T	20.450336379	106.335769798	4.8	
T	20.450336379	106.336009751	5.1	
T	20.450336379	106.336249705	5.4	
T	20.450336379	106.336489658	5.7	
T	20.450336378	106.336729611	6.0	
T	20.450336378	106.336969565	6.0	
T	20.450336378	106.337209518	6.0	
T	20.450336378	106.337449471	6.0	
T	20.450336378	106.337689425	5.9	
T	20.450336378	106.337929378	5.8	
T	20.450336377	106.338169332	5.7	
T	20.450336377	106.338409285	5.7	
T	20.450336377	106.338649238	5.9	
T	20.450336377	106.338889192	6.1	
T	20.450336377	106.339129145	6.4	
T	20.450336377	106.339369098	6.4	
T	20.450336376	106.339609052	6.4	
T	20.450336376	106.339849005	6.4	
T	20.450336376	106.340088959	6.3	
T	20.450336376	106.340328912	6.2	
T	20.450336376	106.340568865	6.0	
T	20.450336376	106.340808819	5.8	
T	20.450336375	106.341048772	5.8	
T	20.450336375	106.341288725	5.7	
T	20.450336375	106.341528679	5.6	
T	20.450336375	106.341768632	5.7	
T	20.450336375	106.342008585	6.0	
T	20.450336375	106.342248539	6.3	
T	20.450336374	106.342488492	6.6	
T	20.450336374	106.342728446	6.8	
T	20.450336374	106.342968399	6.9	
T	20.450336374	106.343208352	7.1	
T	20.450336374	106.343448306	6.9	
T	20.450336374	106.343688259	6.2	
T	20.450336374	106.343928212	5.5	
T	20.450336373	106.344168166	4.8	
T	20.450336373	106.344408119	5.0	
T	20.450336373	106.344648073	5.2	
T	20.450336373	106.344888026	5.3	
T	20.450336373	106.345127979	5.4	
T	20.450336373	106.345367933	5.3	
T	20.450336372	106.345607886	5.3	
T	20.450336372	106.345847839	5.2	
T	20.450336372	106.346087793	5.3	
T	20.450336372	106.346327746	5.3	
T	20.450336372	106.346567699	5.4	
T	20.450336372	106.346807653	5.4	
T	20.450336371	106.347047606	5.4	
T	20.450336371	106.347287560	5.4	
T	20.450336371	106.347527513	5.4	
T	20.450336371	106.347767466	5.1	
T	20.450336371	106.348007420	4.9	
T	20.450336371	106.348247373	4.7	
T	20.450336370	106.348487326	4.6	
T	20.450336370	106.348727280	4.5	
T	20.450336370	106.348967233	4.5	
T	20.450336370	106.349207187	4.4	
T	20.450336370	106.349447140	4.1	
T	20.450336370	106.349687093	3.9	
T	20.450336369	106.349927047	3.7	
T	20.450336369	106.350167000	3.5	
T	20.450336369	106.350406953	3.3	
T	20.450336369	106.350646907	3.1	
T	20.450336369	106.350886860	3.0	
T	20.450336369	106.351126813	3.0	
T	20.450336368	106.351366767	3.0	
T	20.450336368	106.351606720	3.0	
T	20.450111538	106.303856000	2.5	
T	20.450111538	106.304095953	2.7	
T	20.450111537	106.304335906	2.3	
T	20.450111537	106.304575859	1.8	
T	20.450111537	106.304815812	1.2	
T	20.450111537	106.305055765	0.7	
T	20.450111537	106.305295718	0.8	
T	20.450111537	106.305535671	0.8	
T	20.450111536	106.305775624	0.9	
T	20.450111536	106.306015577	1.3	
T	20.450111536	106.306255530	1.8	
T	20.450111536	106.306495483	2.3	
T	20.450111536	106.306735436	2.7	
T	20.450111536	106.306975389	2.7	
T	20.450111535	106.307215342	2.7	
T	20.450111535	106.307455295	2.7	
T	20.450111535	106.307695248	1.7	
T	20.450111535	106.307935201	0.5	
T	20.450111535	106.308175154	-0.8	
T	20.450111535	106.308415107	-1.3	
T	20.450111534	106.308655060	-0.6	
T	20.450111534	106.308895013	0.2	
T	20.450111534	106.309134966	0.9	
T	20.450111534	106.309374919	0.8	
T	20.450111534	106.309614872	0.6	
T	20.450111534	106.309854825	0.4	
T	20.450111533	106.310094778	0.4	
T	20.450111533	106.310334731	0.7	
T	20.450111533	106.310574684	1.0	
T	20.450111533	106.310814637	1.2	
T	20.450111533	106.311054590	0.7	
T	20.450111533	106.311294544	0.1	
T	20.450111532	106.311534497	-0.5	
T	20.450111532	106.311774450	-0.6	
T	20.450111532	106.312014403	-0.1	
T	20.450111532	106.312254356	0.5	
T	20.450111532	106.312494309	1.0	
T	20.450111532	106.312734262	1.0	
T	20.450111531	106.312974215	1.0	
T	20.450111531	106.313214168	1.0	
T	20.450111531	106.313454121	1.0	
T	20.450111531	106.313694074	0.9	
T	20.450111531	106.313934027	0.8	
T	20.450111531	106.314173980	0.8	
T	20.450111530	106.314413933	1.4	
T	20.450111530	106.314653886	2.0	
T	20.450111530	106.314893839	2.6	
T	20.450111530	106.315133792	2.9	
T	20.450111530	106.315373745	2.9	
T	20.450111530	106.315613698	2.9	
T	20.450111529	106.315853651	2.8	
T	20.450111529	106.316093604	2.4	
T	20.450111529	106.316333557	2.0	
T	20.450111529	106.316573510	1.6	
T	20.450111529	106.316813463	1.0	
T	20.450111529	106.317053416	0.4	
T	20.450111528	106.317293369	-0.2	
T	20.450111528	106.317533322	-0.7	
T	20.450111528	106.317773275	-0.4	
T	20.450111528	106.318013228	-0.2	
T	20.450111528	106.318253181	0.1	
T	20.450111528	106.318493134	0.4	
T	20.450111527	106.318733087	0.7	
T	20.450111527	106.318973040	1.0	
T	20.450111527	106.319212993	1.1	
T	20.450111527	106.319452946	0.5	
T	20.450111527	106.319692899	-0.1	
T	20.450111527	106.319932852	-0.7	
T	20.450111526	106.320172805	-0.5	
T	20.450111526	106.320412758	-0.0	
T	20.450111526	106.320652711	0.5	
T	20.450111526	106.320892664	1.0	
T	20.450111526	106.321132617	1.5	
T	20.450111526	106.321372570	2.1	
T	20.450111526	106.321612523	2.6	
T	20.450111525	106.321852476	2.9	
T	20.450111525	106.322092429	3.2	
T	20.450111525	106.322332382	3.4	
T	20.450111525	106.322572335	3.7	
T	20.450111525	106.322812288	4.1	
T	20.450111525	106.323052241	4.5	
T	20.450111524	106.323292194	4.9	
T	20.450111524	106.323532147	4.8	
T	20.450111524	106.323772100	4.5	
T	20.450111524	106.324012053	4.2	
T	20.450111524	106.324252006	4.0	
T	20.450111524	106.324491959	4.1	
T	20.450111523	106.324731912	4.1	
T	20.450111523	106.324971865	4.1	
T	20.450111523	106.325211818	4.9	
T	20.450111523	106.325451771	5.8	
T	20.450111523	106.325691725	6.6	
T	20.450111523	106.325931678	6.8	
T	20.450111522	106.326171631	6.0	
T	20.450111522	106.326411584	5.1	
T	20.450111522	106.326651537	4.3	
T	20.450111522	106.326891490	3.5	
T	20.450111522	106.327131443	2.8	
T	20.450111522	106.327371396	2.0	
T	20.450111521	106.327611349	1.2	
T	20.450111521	106.327851302	0.4	
T	20.450111521	106.328091255	-0.3	
T	20.450111521	106.328331208	-1.1	
T	20.450111521	106.328571161	-0.7	
T	20.450111521	106.328811114	-0.2	
T	20.450111520	106.329051067	0.2	
T	20.450111520	106.329291020	0.6	
T	20.450111520	106.329530973	0.9	
T	20.450111520	106.329770926	1.2	
