type	latitude	longitude	altitude (m)	name
T	21.421006916	103.903605629	723.1	
T	21.421006916	103.903847142	728.8	
T	21.421006916	103.904088656	734.5	
T	21.421006916	103.904330170	740.0	
T	21.421006916	103.904571683	745.4	
T	21.421006915	103.904813197	750.8	
T	21.421006915	103.905054711	754.7	
T	21.421006915	103.905296224	754.0	
T	21.420782085	103.857235000	789.1	
T	21.420782084	103.857476513	810.2	
T	21.420782084	103.857718027	815.2	
T	21.420782084	103.857959540	818.6	
T	21.420782084	103.858201053	821.9	
T	21.420782084	103.858442567	817.1	
T	21.420782083	103.858684080	802.5	
T	21.420782083	103.858925593	787.9	
T	21.420782083	103.859167107	773.4	
T	21.420782083	103.859408620	765.1	
T	21.420782083	103.859650133	756.9	
T	21.420782083	103.859891647	748.6	
T	21.420782082	103.860133160	744.5	
T	21.420782082	103.860374673	743.7	
T	21.420782082	103.860616186	743.0	
T	21.420782082	103.860857700	742.4	
T	21.420782082	103.861099213	743.0	
T	21.420782082	103.861340726	743.5	
T	21.420782081	103.861582240	744.1	
T	21.420782081	103.861823753	747.3	
T	21.420782081	103.862065266	751.8	
T	21.420782081	103.862306780	756.3	
T	21.420782081	103.862548293	762.5	
T	21.420782081	103.862789806	775.4	
T	21.420782080	103.863031320	788.3	
T	21.420782080	103.863272833	801.2	
T	21.420782080	103.863514346	794.7	
T	21.420782080	103.863755860	781.7	
T	21.420782080	103.863997373	768.7	
T	21.420782080	103.864238886	754.0	
T	21.420782079	103.864480400	735.2	
T	21.420782079	103.864721913	716.4	
T	21.420782079	103.864963426	697.6	
T	21.420782079	103.865204940	696.3	
T	21.420782079	103.865446453	698.3	
T	21.420782078	103.865687966	700.2	
T	21.420782078	103.865929479	699.3	
T	21.420782078	103.866170993	694.2	
T	21.420782078	103.866412506	689.1	
T	21.420782078	103.866654019	684.0	
T	21.420782078	103.866895533	681.3	
T	21.420782077	103.867137046	678.8	
T	21.420782077	103.867378559	676.2	
T	21.420782077	103.867620073	678.3	
T	21.420782077	103.867861586	685.0	
T	21.420782077	103.868103099	691.7	
T	21.420782077	103.868344613	698.2	
T	21.420782076	103.868586126	699.9	
T	21.420782076	103.868827639	701.5	
T	21.420782076	103.869069153	703.2	
T	21.420782076	103.869310666	706.1	
T	21.420782076	103.869552179	709.9	
T	21.420782076	103.869793693	713.7	
T	21.420782075	103.870035206	718.5	
T	21.420782075	103.870276719	729.2	
T	21.420782075	103.870518233	739.8	
T	21.420782075	103.870759746	750.4	
T	21.420782075	103.871001259	753.3	
T	21.420782074	103.871242772	752.7	
T	21.420782074	103.871484286	752.2	
T	21.420782074	103.871725799	749.4	
T	21.420782074	103.871967312	739.6	
T	21.420782074	103.872208826	729.8	
T	21.420782074	103.872450339	720.0	
T	21.420782073	103.872691852	712.0	
T	21.420782073	103.872933366	704.6	
T	21.420782073	103.873174879	697.1	
T	21.420782073	103.873416392	691.1	
T	21.420782073	103.873657906	687.9	
T	21.420782073	103.873899419	684.7	
T	21.420782072	103.874140932	681.5	
T	21.420782072	103.874382446	676.9	
T	21.420782072	103.874623959	672.2	
T	21.420782072	103.874865472	667.5	
T	21.420782072	103.875106986	658.7	
T	21.420782072	103.875348499	644.7	
T	21.420782071	103.875590012	630.7	
T	21.420782071	103.875831526	616.8	
T	21.420782071	103.876073039	613.5	
T	21.420782071	103.876314552	610.4	
T	21.420782071	103.876556065	607.2	
T	21.420782071	103.876797579	606.2	
T	21.420782070	103.877039092	607.0	
T	21.420782070	103.877280605	607.9	
T	21.420782070	103.877522119	608.7	
T	21.420782070	103.877763632	609.9	
T	21.420782070	103.878005145	611.1	
T	21.420782069	103.878246659	612.2	
T	21.420782069	103.878488172	610.2	
T	21.420782069	103.878729685	606.5	
T	21.420782069	103.878971199	602.7	
T	21.420782069	103.879212712	599.8	
T	21.420782069	103.879454225	600.6	
T	21.420782068	103.879695739	601.3	
T	21.420782068	103.879937252	602.0	
T	21.420782068	103.880178765	601.7	
T	21.420782068	103.880420279	601.2	
T	21.420782068	103.880661792	600.6	
T	21.420782068	103.880903305	599.5	
T	21.420782067	103.881144819	596.8	
T	21.420782067	103.881386332	594.1	
T	21.420782067	103.881627845	591.4	
T	21.420782067	103.881869358	589.7	
T	21.420782067	103.882110872	588.3	
T	21.420782067	103.882352385	586.9	
T	21.420782066	103.882593898	585.9	
T	21.420782066	103.882835412	585.5	
T	21.420782066	103.883076925	585.2	
T	21.420782066	103.883318438	584.9	
T	21.420782066	103.883559952	585.4	
T	21.420782065	103.883801465	585.9	
T	21.420782065	103.884042978	586.4	
T	21.420782065	103.884284492	587.1	
T	21.420782065	103.884526005	587.8	
T	21.420782065	103.884767518	588.6	
T	21.420782065	103.885009032	589.4	
T	21.420782064	103.885250545	590.5	
T	21.420782064	103.885492058	591.6	
T	21.420782064	103.885733572	592.7	
T	21.420782064	103.885975085	592.9	
T	21.420782064	103.886216598	592.4	
T	21.420782064	103.886458112	591.9	
T	21.420782063	103.886699625	591.5	
T	21.420782063	103.886941138	592.3	
T	21.420782063	103.887182651	593.1	
T	21.420782063	103.887424165	593.8	
T	21.420782063	103.887665678	593.6	
T	21.420782063	103.887907191	592.9	
T	21.420782062	103.888148705	592.2	
T	21.420782062	103.888390218	591.6	
T	21.420782062	103.888631731	591.3	
T	21.420782062	103.888873245	591.0	
T	21.420782062	103.889114758	590.8	
T	21.420782062	103.889356271	590.4	
T	21.420782061	103.889597785	590.0	
T	21.420782061	103.889839298	589.7	
T	21.420782061	103.890080811	589.7	
T	21.420782061	103.890322325	590.5	
T	21.420782061	103.890563838	591.2	
T	21.420782060	103.890805351	592.0	
T	21.420782060	103.891046865	592.1	
T	21.420782060	103.891288378	592.0	
T	21.420782060	103.891529891	592.0	
T	21.420782060	103.891771405	592.0	
T	21.420782060	103.892012918	592.1	
T	21.420782059	103.892254431	592.2	
T	21.420782059	103.892495944	592.2	
T	21.420782059	103.892737458	592.4	
T	21.420782059	103.892978971	592.6	
T	21.420782059	103.893220484	592.8	
T	21.420782059	103.893461998	592.5	
T	21.420782058	103.893703511	591.8	
T	21.420782058	103.893945024	591.2	
T	21.420782058	103.894186538	590.8	
T	21.420782058	103.894428051	594.3	
T	21.420782058	103.894669564	597.8	
T	21.420782058	103.894911078	601.2	
T	21.420782057	103.895152591	607.3	
T	21.420782057	103.895394104	614.8	
T	21.420782057	103.895635618	622.4	
T	21.420782057	103.895877131	629.1	
T	21.420782057	103.896118644	632.2	
T	21.420782056	103.896360158	635.3	
T	21.420782056	103.896601671	638.4	
T	21.420782056	103.896843184	641.2	
T	21.420782056	103.897084698	643.9	
T	21.420782056	103.897326211	646.6	
T	21.420782056	103.897567724	649.6	
T	21.420782055	103.897809237	653.6	
T	21.420782055	103.898050751	657.6	
T	21.420782055	103.898292264	661.6	
T	21.420782055	103.898533777	665.6	
T	21.420782055	103.898775291	669.5	
T	21.420782055	103.899016804	673.5	
T	21.420782054	103.899258317	678.2	
T	21.420782054	103.899499831	684.1	
T	21.420782054	103.899741344	690.1	
T	21.420782054	103.899982857	696.0	
T	21.420782054	103.900224371	699.9	
T	21.420782054	103.900465884	703.7	
T	21.420782053	103.900707397	707.4	
T	21.420782053	103.900948911	711.0	
T	21.420782053	103.901190424	714.3	
T	21.420782053	103.901431937	717.6	
T	21.420782053	103.901673451	720.8	
T	21.420782053	103.901914964	719.1	
T	21.420782052	103.902156477	717.3	
T	21.420782052	103.902397991	715.5	
T	21.420782052	103.902639504	715.4	
T	21.420782052	103.902881017	716.5	
T	21.420782052	103.903122530	717.6	
T	21.420782051	103.903364044	719.2	
T	21.420782051	103.903605557	724.1	
T	21.420782051	103.903847070	729.0	
T	21.420782051	103.904088584	733.9	
T	21.420782051	103.904330097	738.4	
T	21.420782051	103.904571610	742.6	
T	21.420782050	103.904813124	746.8	
T	21.420782050	103.905054637	749.5	
T	21.420782050	103.905296150	746.7	
T	21.420557220	103.857235000	790.4	
T	21.420557219	103.857476513	811.3	
T	21.420557219	103.857718026	818.0	
T	21.420557219	103.857959539	823.2	
T	21.420557219	103.858201052	828.4	
T	21.420557219	103.858442565	825.6	
T	21.420557218	103.858684078	813.2	
T	21.420557218	103.858925591	800.7	
T	21.420557218	103.859167104	788.2	
T	21.420557218	103.859408617	779.3	
T	21.420557218	103.859650129	770.4	
T	21.420557218	103.859891642	761.6	
T	21.420557217	103.860133155	755.3	
T	21.420557217	103.860374668	751.3	
T	21.420557217	103.860616181	747.3	
T	21.420557217	103.860857694	743.6	
T	21.420557217	103.861099207	742.9	
T	21.420557217	103.861340720	742.3	
T	21.420557216	103.861582233	741.6	
T	21.420557216	103.861823746	744.8	
T	21.420557216	103.862065259	750.1	
T	21.420557216	103.862306772	755.4	
T	21.420557216	103.862548285	761.9	
T	21.420557216	103.862789798	772.8	
T	21.420557215	103.863031311	783.7	
T	21.420557215	103.863272824	794.6	
T	21.420557215	103.863514337	786.9	
T	21.420557215	103.863755850	772.9	
T	21.420557215	103.863997363	758.9	
T	21.420557214	103.864238875	743.9	
T	21.420557214	103.864480388	726.5	
T	21.420557214	103.864721901	709.1	
T	21.420557214	103.864963414	691.7	
T	21.420557214	103.865204927	690.3	
T	21.420557214	103.865446440	691.7	
T	21.420557213	103.865687953	693.2	
T	21.420557213	103.865929466	692.2	
T	21.420557213	103.866170979	687.6	
T	21.420557213	103.866412492	682.9	
T	21.420557213	103.866654005	678.3	
T	21.420557213	103.866895518	675.9	
T	21.420557212	103.867137031	673.7	
T	21.420557212	103.867378544	671.5	
T	21.420557212	103.867620057	673.2	
T	21.420557212	103.867861570	678.9	
T	21.420557212	103.868103083	684.6	
T	21.420557212	103.868344596	690.2	
T	21.420557211	103.868586108	692.7	
T	21.420557211	103.868827621	695.2	
T	21.420557211	103.869069134	697.7	
T	21.420557211	103.869310647	701.9	
T	21.420557211	103.869552160	707.2	
T	21.420557211	103.869793673	712.5	
T	21.420557210	103.870035186	718.7	
T	21.420557210	103.870276699	730.2	
T	21.420557210	103.870518212	741.7	
T	21.420557210	103.870759725	753.1	
T	21.420557210	103.871001238	757.2	
T	21.420557209	103.871242751	758.1	
T	21.420557209	103.871484264	759.0	
T	21.420557209	103.871725777	757.9	
T	21.420557209	103.871967290	750.8	
T	21.420557209	103.872208803	743.7	
T	21.420557209	103.872450316	736.7	
T	21.420557208	103.872691829	728.6	
T	21.420557208	103.872933342	720.3	
T	21.420557208	103.873174854	712.0	
T	21.420557208	103.873416367	704.5	
T	21.420557208	103.873657880	698.5	
T	21.420557208	103.873899393	692.6	
T	21.420557207	103.874140906	686.6	
T	21.420557207	103.874382419	680.4	
T	21.420557207	103.874623932	674.1	
T	21.420557207	103.874865445	667.8	
T	21.420557207	103.875106958	659.2	
T	21.420557207	103.875348471	647.4	
T	21.420557206	103.875589984	635.7	
T	21.420557206	103.875831497	624.0	
T	21.420557206	103.876073010	622.2	
T	21.420557206	103.876314523	620.5	
T	21.420557206	103.876556036	618.7	
T	21.420557205	103.876797549	619.0	
T	21.420557205	103.877039062	620.9	
T	21.420557205	103.877280575	622.8	
T	21.420557205	103.877522088	624.7	
T	21.420557205	103.877763600	625.8	
T	21.420557205	103.878005113	627.0	
T	21.420557204	103.878246626	628.1	
T	21.420557204	103.878488139	625.4	
T	21.420557204	103.878729652	620.5	
T	21.420557204	103.878971165	615.6	
T	21.420557204	103.879212678	611.6	
T	21.420557204	103.879454191	611.6	
T	21.420557203	103.879695704	611.6	
T	21.420557203	103.879937217	611.6	
T	21.420557203	103.880178730	610.3	
T	21.420557203	103.880420243	608.6	
T	21.420557203	103.880661756	606.9	
T	21.420557203	103.880903269	604.4	
T	21.420557202	103.881144782	600.0	
T	21.420557202	103.881386295	595.7	
T	21.420557202	103.881627808	591.4	
T	21.420557202	103.881869321	589.5	
T	21.420557202	103.882110833	588.2	
T	21.420557202	103.882352346	586.8	
T	21.420557201	103.882593859	585.8	
T	21.420557201	103.882835372	585.3	
T	21.420557201	103.883076885	584.8	
T	21.420557201	103.883318398	584.4	
T	21.420557201	103.883559911	584.6	
T	21.420557200	103.883801424	584.9	
T	21.420557200	103.884042937	585.2	
T	21.420557200	103.884284450	585.5	
T	21.420557200	103.884525963	585.8	
T	21.420557200	103.884767476	586.1	
T	21.420557200	103.885008989	586.4	
T	21.420557199	103.885250502	587.3	
T	21.420557199	103.885492015	588.1	
T	21.420557199	103.885733528	589.0	
T	21.420557199	103.885975041	589.3	
T	21.420557199	103.886216554	589.2	
T	21.420557199	103.886458067	589.1	
T	21.420557198	103.886699579	589.1	
T	21.420557198	103.886941092	589.4	
T	21.420557198	103.887182605	589.6	
T	21.420557198	103.887424118	589.9	
T	21.420557198	103.887665631	590.1	
T	21.420557198	103.887907144	590.2	
T	21.420557197	103.888148657	590.3	
T	21.420557197	103.888390170	590.3	
T	21.420557197	103.888631683	590.0	
T	21.420557197	103.888873196	589.7	
T	21.420557197	103.889114709	589.4	
T	21.420557196	103.889356222	588.8	
T	21.420557196	103.889597735	588.1	
T	21.420557196	103.889839248	587.5	
T	21.420557196	103.890080761	587.1	
T	21.420557196	103.890322274	587.4	
T	21.420557196	103.890563787	587.7	
T	21.420557195	103.890805300	588.0	
T	21.420557195	103.891046813	589.0	
T	21.420557195	103.891288325	590.2	
T	21.420557195	103.891529838	591.3	
T	21.420557195	103.891771351	592.7	
T	21.420557195	103.892012864	594.3	
T	21.420557194	103.892254377	596.0	
T	21.420557194	103.892495890	597.6	
T	21.420557194	103.892737403	598.6	
T	21.420557194	103.892978916	599.5	
T	21.420557194	103.893220429	600.5	
T	21.420557194	103.893461942	600.4	
T	21.420557193	103.893703455	599.3	
T	21.420557193	103.893944968	598.3	
T	21.420557193	103.894186481	597.4	
T	21.420557193	103.894427994	598.2	
T	21.420557193	103.894669507	599.1	
T	21.420557193	103.894911020	600.0	
T	21.420557192	103.895152533	604.4	
T	21.420557192	103.895394046	610.8	
T	21.420557192	103.895635559	617.1	
T	21.420557192	103.895877071	623.1	
T	21.420557192	103.896118584	626.9	
T	21.420557191	103.896360097	630.8	
T	21.420557191	103.896601610	634.7	
T	21.420557191	103.896843123	638.9	
T	21.420557191	103.897084636	643.2	
T	21.420557191	103.897326149	647.5	
T	21.420557191	103.897567662	652.1	
T	21.420557190	103.897809175	657.1	
T	21.420557190	103.898050688	662.1	
T	21.420557190	103.898292201	667.1	
T	21.420557190	103.898533714	670.8	
T	21.420557190	103.898775227	674.3	
T	21.420557190	103.899016740	677.8	
T	21.420557189	103.899258253	681.5	
T	21.420557189	103.899499766	685.6	
T	21.420557189	103.899741279	689.7	
T	21.420557189	103.899982792	693.7	
T	21.420557189	103.900224304	697.4	
T	21.420557189	103.900465817	701.1	
T	21.420557188	103.900707330	704.8	
T	21.420557188	103.900948843	708.6	
T	21.420557188	103.901190356	712.5	
T	21.420557188	103.901431869	716.5	
T	21.420557188	103.901673382	720.3	
T	21.420557187	103.901914895	719.7	
T	21.420557187	103.902156408	719.1	
T	21.420557187	103.902397921	718.6	
T	21.420557187	103.902639434	718.0	
T	21.420557187	103.902880947	717.6	
T	21.420557187	103.903122460	717.1	
T	21.420557186	103.903363973	717.1	
T	21.420557186	103.903605486	720.7	
T	21.420557186	103.903846999	724.3	
T	21.420557186	103.904088512	727.9	
T	21.420557186	103.904330025	731.5	
T	21.420557186	103.904571538	735.2	
T	21.420557185	103.904813050	738.9	
T	21.420557185	103.905054563	741.2	
T	21.420557185	103.905296076	739.1	
T	21.420332354	103.857235000	791.8	
T	21.420332354	103.857476513	812.4	
T	21.420332354	103.857718025	820.8	
T	21.420332354	103.857959538	827.9	
T	21.420332354	103.858201050	835.0	
T	21.420332354	103.858442563	834.1	
T	21.420332353	103.858684075	823.8	
T	21.420332353	103.858925588	813.4	
T	21.420332353	103.859167101	803.0	
T	21.420332353	103.859408613	793.5	
T	21.420332353	103.859650126	784.0	
T	21.420332353	103.859891638	774.5	
T	21.420332352	103.860133151	766.2	
T	21.420332352	103.860374663	758.9	
T	21.420332352	103.860616176	751.6	
T	21.420332352	103.860857689	744.8	
T	21.420332352	103.861099201	742.9	
T	21.420332352	103.861340714	741.0	
T	21.420332351	103.861582226	739.1	
T	21.420332351	103.861823739	742.3	
T	21.420332351	103.862065251	748.4	
T	21.420332351	103.862306764	754.5	
T	21.420332351	103.862548277	761.2	
T	21.420332351	103.862789789	770.2	
T	21.420332350	103.863031302	779.1	
T	21.420332350	103.863272814	788.1	
T	21.420332350	103.863514327	779.1	
T	21.420332350	103.863755840	764.1	
T	21.420332350	103.863997352	749.1	
T	21.420332349	103.864238865	733.8	
T	21.420332349	103.864480377	717.8	
T	21.420332349	103.864721890	701.8	
T	21.420332349	103.864963402	685.8	
T	21.420332349	103.865204915	684.2	
T	21.420332349	103.865446428	685.2	
T	21.420332348	103.865687940	686.2	
T	21.420332348	103.865929453	685.1	
T	21.420332348	103.866170965	680.9	
T	21.420332348	103.866412478	676.8	
T	21.420332348	103.866653990	672.6	
T	21.420332348	103.866895503	670.6	
T	21.420332347	103.867137016	668.7	
T	21.420332347	103.867378528	666.7	
T	21.420332347	103.867620041	668.1	
T	21.420332347	103.867861553	672.8	
T	21.420332347	103.868103066	677.5	
T	21.420332347	103.868344578	682.1	
T	21.420332346	103.868586091	685.5	
T	21.420332346	103.868827604	688.9	
T	21.420332346	103.869069116	692.2	
T	21.420332346	103.869310629	697.6	
T	21.420332346	103.869552141	704.4	
T	21.420332345	103.869793654	711.2	
T	21.420332345	103.870035166	718.8	
T	21.420332345	103.870276679	731.1	
T	21.420332345	103.870518192	743.5	
T	21.420332345	103.870759704	755.8	
T	21.420332345	103.871001217	761.2	
T	21.420332344	103.871242729	763.5	
T	21.420332344	103.871484242	765.7	
T	21.420332344	103.871725754	766.4	
T	21.420332344	103.871967267	762.0	
T	21.420332344	103.872208780	757.7	
T	21.420332344	103.872450292	753.4	
T	21.420332343	103.872691805	745.2	
T	21.420332343	103.872933317	736.0	
T	21.420332343	103.873174830	726.9	
T	21.420332343	103.873416343	717.9	
T	21.420332343	103.873657855	709.2	
T	21.420332343	103.873899368	700.5	
T	21.420332342	103.874140880	691.8	
T	21.420332342	103.874382393	683.8	
T	21.420332342	103.874623905	676.0	
T	21.420332342	103.874865418	668.2	
T	21.420332342	103.875106931	659.6	
T	21.420332342	103.875348443	650.2	
T	21.420332341	103.875589956	640.7	
T	21.420332341	103.875831468	631.3	
T	21.420332341	103.876072981	630.9	
T	21.420332341	103.876314493	630.6	
T	21.420332341	103.876556006	630.2	
T	21.420332340	103.876797519	631.7	
T	21.420332340	103.877039031	634.7	
T	21.420332340	103.877280544	637.7	
T	21.420332340	103.877522056	640.6	
T	21.420332340	103.877763569	641.7	
T	21.420332340	103.878005081	642.9	
T	21.420332339	103.878246594	644.1	
T	21.420332339	103.878488107	640.6	
T	21.420332339	103.878729619	634.5	
T	21.420332339	103.878971132	628.4	
T	21.420332339	103.879212644	623.3	
T	21.420332339	103.879454157	622.6	
T	21.420332338	103.879695669	621.9	
T	21.420332338	103.879937182	621.2	
T	21.420332338	103.880178695	618.9	
T	21.420332338	103.880420207	616.0	
T	21.420332338	103.880661720	613.1	
T	21.420332338	103.880903232	609.3	
T	21.420332337	103.881144745	603.3	
T	21.420332337	103.881386257	597.3	
T	21.420332337	103.881627770	591.4	
T	21.420332337	103.881869283	589.3	
T	21.420332337	103.882110795	588.1	
T	21.420332337	103.882352308	586.8	
T	21.420332336	103.882593820	585.8	
T	21.420332336	103.882835333	585.1	
T	21.420332336	103.883076845	584.5	
T	21.420332336	103.883318358	583.8	
T	21.420332336	103.883559871	583.9	
T	21.420332335	103.883801383	583.9	
T	21.420332335	103.884042896	584.0	
T	21.420332335	103.884284408	583.9	
T	21.420332335	103.884525921	583.7	
T	21.420332335	103.884767434	583.6	
T	21.420332335	103.885008946	583.4	
T	21.420332334	103.885250459	584.0	
T	21.420332334	103.885491971	584.7	
T	21.420332334	103.885733484	585.3	
T	21.420332334	103.885974996	585.8	
T	21.420332334	103.886216509	586.0	
T	21.420332334	103.886458022	586.3	
T	21.420332333	103.886699534	586.6	
T	21.420332333	103.886941047	586.4	
T	21.420332333	103.887182559	586.2	
T	21.420332333	103.887424072	586.0	
T	21.420332333	103.887665584	586.6	
T	21.420332333	103.887907097	587.5	
T	21.420332332	103.888148610	588.3	
T	21.420332332	103.888390122	588.9	
T	21.420332332	103.888631635	588.6	
T	21.420332332	103.888873147	588.3	
T	21.420332332	103.889114660	588.1	
T	21.420332331	103.889356172	587.2	
T	21.420332331	103.889597685	586.2	
T	21.420332331	103.889839198	585.2	
T	21.420332331	103.890080710	584.5	
T	21.420332331	103.890322223	584.4	
T	21.420332331	103.890563735	584.2	
T	21.420332330	103.890805248	584.0	
T	21.420332330	103.891046760	586.0	
T	21.420332330	103.891288273	588.4	
T	21.420332330	103.891529786	590.7	
T	21.420332330	103.891771298	593.4	
T	21.420332330	103.892012811	596.6	
T	21.420332329	103.892254323	599.8	
T	21.420332329	103.892495836	603.0	
T	21.420332329	103.892737348	604.7	
T	21.420332329	103.892978861	606.5	
T	21.420332329	103.893220374	608.2	
T	21.420332329	103.893461886	608.3	
T	21.420332328	103.893703399	606.8	
T	21.420332328	103.893944911	605.4	
T	21.420332328	103.894186424	603.9	
T	21.420332328	103.894427937	602.2	
T	21.420332328	103.894669449	600.5	
T	21.420332328	103.894910962	598.8	
T	21.420332327	103.895152474	601.5	
T	21.420332327	103.895393987	606.7	
T	21.420332327	103.895635499	611.9	
T	21.420332327	103.895877012	617.0	
T	21.420332327	103.896118525	621.7	
T	21.420332326	103.896360037	626.3	
T	21.420332326	103.896601550	630.9	
T	21.420332326	103.896843062	636.5	
T	21.420332326	103.897084575	642.5	
T	21.420332326	103.897326087	648.5	
T	21.420332326	103.897567600	654.5	
T	21.420332325	103.897809113	660.5	
T	21.420332325	103.898050625	666.6	
T	21.420332325	103.898292138	672.6	
T	21.420332325	103.898533650	676.1	
T	21.420332325	103.898775163	679.1	
T	21.420332325	103.899016675	682.1	
T	21.420332324	103.899258188	684.9	
T	21.420332324	103.899499701	687.0	
T	21.420332324	103.899741213	689.2	
T	21.420332324	103.899982726	691.4	
T	21.420332324	103.900224238	694.9	
T	21.420332324	103.900465751	698.5	
T	21.420332323	103.900707263	702.1	
T	21.420332323	103.900948776	706.2	
T	21.420332323	103.901190289	710.8	
T	21.420332323	103.901431801	715.3	
T	21.420332323	103.901673314	719.8	
T	21.420332322	103.901914826	720.4	
T	21.420332322	103.902156339	721.0	
T	21.420332322	103.902397851	721.6	
T	21.420332322	103.902639364	720.6	
T	21.420332322	103.902880877	718.6	
T	21.420332322	103.903122389	716.6	
T	21.420332321	103.903363902	715.1	
T	21.420332321	103.903605414	717.3	
T	21.420332321	103.903846927	719.6	
T	21.420332321	103.904088439	721.8	
T	21.420332321	103.904329952	724.7	
T	21.420332321	103.904571465	727.8	
T	21.420332320	103.904812977	730.9	
T	21.420332320	103.905054490	733.0	
T	21.420332320	103.905296002	731.5	
T	21.420107489	103.857235000	793.1	
T	21.420107489	103.857476512	813.5	
T	21.420107489	103.857718024	823.6	
T	21.420107489	103.857959537	832.5	
T	21.420107489	103.858201049	841.5	
T	21.420107489	103.858442561	842.7	
T	21.420107488	103.858684073	834.4	
T	21.420107488	103.858925585	826.1	
T	21.420107488	103.859167098	817.9	
T	21.420107488	103.859408610	807.8	
T	21.420107488	103.859650122	797.6	
T	21.420107488	103.859891634	787.5	
T	21.420107487	103.860133146	777.1	
T	21.420107487	103.860374659	766.5	
T	21.420107487	103.860616171	755.9	
T	21.420107487	103.860857683	746.0	
T	21.420107487	103.861099195	742.9	
T	21.420107487	103.861340707	739.7	
T	21.420107486	103.861582220	736.5	
T	21.420107486	103.861823732	739.9	
T	21.420107486	103.862065244	746.8	
T	21.420107486	103.862306756	753.6	
T	21.420107486	103.862548268	760.5	
T	21.420107486	103.862789781	767.6	
T	21.420107485	103.863031293	774.6	
T	21.420107485	103.863272805	781.6	
T	21.420107485	103.863514317	771.3	
T	21.420107485	103.863755829	755.3	
T	21.420107485	103.863997342	739.3	
T	21.420107484	103.864238854	723.7	
T	21.420107484	103.864480366	709.1	
T	21.420107484	103.864721878	694.5	
T	21.420107484	103.864963390	679.9	
T	21.420107484	103.865204903	678.1	
T	21.420107484	103.865446415	678.7	
T	21.420107483	103.865687927	679.2	
T	21.420107483	103.865929439	678.0	
T	21.420107483	103.866170952	674.3	
T	21.420107483	103.866412464	670.6	
T	21.420107483	103.866653976	666.9	
T	21.420107483	103.866895488	665.2	
T	21.420107482	103.867137000	663.6	
T	21.420107482	103.867378513	662.0	
T	21.420107482	103.867620025	663.0	
T	21.420107482	103.867861537	666.7	
T	21.420107482	103.868103049	670.4	
T	21.420107482	103.868344561	674.1	
T	21.420107481	103.868586074	678.3	
T	21.420107481	103.868827586	682.5	
T	21.420107481	103.869069098	686.7	
T	21.420107481	103.869310610	693.4	
T	21.420107481	103.869552122	701.7	
T	21.420107480	103.869793635	709.9	
T	21.420107480	103.870035147	718.9	
T	21.420107480	103.870276659	732.1	
T	21.420107480	103.870518171	745.3	
T	21.420107480	103.870759683	758.6	
T	21.420107480	103.871001196	765.1	
T	21.420107479	103.871242708	768.8	
T	21.420107479	103.871484220	772.5	
T	21.420107479	103.871725732	774.9	
T	21.420107479	103.871967244	773.3	
T	21.420107479	103.872208757	771.7	
T	21.420107479	103.872450269	770.1	
T	21.420107478	103.872691781	761.8	
T	21.420107478	103.872933293	751.8	
T	21.420107478	103.873174805	741.7	
T	21.420107478	103.873416318	731.2	
T	21.420107478	103.873657830	719.8	
T	21.420107478	103.873899342	708.3	
T	21.420107477	103.874140854	696.9	
T	21.420107477	103.874382366	687.3	
T	21.420107477	103.874623879	677.9	
T	21.420107477	103.874865391	668.5	
T	21.420107477	103.875106903	660.1	
T	21.420107477	103.875348415	652.9	
T	21.420107476	103.875589927	645.7	
T	21.420107476	103.875831440	638.6	
T	21.420107476	103.876072952	639.6	
T	21.420107476	103.876314464	640.6	
T	21.420107476	103.876555976	641.7	
T	21.420107475	103.876797488	644.4	
T	21.420107475	103.877039001	648.5	
T	21.420107475	103.877280513	652.7	
T	21.420107475	103.877522025	656.5	
T	21.420107475	103.877763537	657.7	
T	21.420107475	103.878005049	658.8	
T	21.420107474	103.878246562	660.0	
T	21.420107474	103.878488074	655.7	
T	21.420107474	103.878729586	648.5	
T	21.420107474	103.878971098	641.2	
T	21.420107474	103.879212610	635.1	
T	21.420107474	103.879454123	633.7	
T	21.420107473	103.879695635	632.3	
T	21.420107473	103.879937147	630.9	
T	21.420107473	103.880178659	627.5	
T	21.420107473	103.880420171	623.4	
T	21.420107473	103.880661684	619.3	
T	21.420107473	103.880903196	614.2	
T	21.420107472	103.881144708	606.6	
T	21.420107472	103.881386220	599.0	
T	21.420107472	103.881627732	591.4	
T	21.420107472	103.881869245	589.1	
T	21.420107472	103.882110757	587.9	
T	21.420107471	103.882352269	586.7	
T	21.420107471	103.882593781	585.7	
T	21.420107471	103.882835294	584.9	
T	21.420107471	103.883076806	584.1	
T	21.420107471	103.883318318	583.3	
T	21.420107471	103.883559830	583.1	
T	21.420107470	103.883801342	582.9	
T	21.420107470	103.884042855	582.7	
T	21.420107470	103.884284367	582.3	
T	21.420107470	103.884525879	581.7	
T	21.420107470	103.884767391	581.0	
T	21.420107470	103.885008903	580.4	
T	21.420107469	103.885250416	580.8	
T	21.420107469	103.885491928	581.2	
T	21.420107469	103.885733440	581.6	
T	21.420107469	103.885974952	582.2	
T	21.420107469	103.886216464	582.9	
T	21.420107469	103.886457977	583.6	
T	21.420107468	103.886699489	584.1	
T	21.420107468	103.886941001	583.4	
T	21.420107468	103.887182513	582.8	
T	21.420107468	103.887424025	582.1	
T	21.420107468	103.887665538	583.1	
