type	latitude	longitude	altitude (m)	name
T	21.035968734	105.851361478	21.4	
T	21.035968734	105.851602362	21.6	
T	21.035968734	105.851843246	21.2	
T	21.035968734	105.852084130	20.5	
T	21.035968733	105.852325014	19.8	
T	21.035968733	105.852565898	19.5	
T	21.035968733	105.852806782	19.9	
T	21.035968733	105.853047666	20.4	
T	21.035968733	105.853288550	20.9	
T	21.035968733	105.853529434	20.5	
T	21.035968732	105.853770318	19.8	
T	21.035968732	105.854011202	19.1	
T	21.035968732	105.854252086	18.7	
T	21.035968732	105.854492970	18.8	
T	21.035968732	105.854733854	18.9	
T	21.035968732	105.854974738	19.0	
T	21.035968731	105.855215623	18.7	
T	21.035968731	105.855456507	18.5	
T	21.035968731	105.855697391	18.2	
T	21.035968731	105.855938275	17.8	
T	21.035968731	105.856179159	17.2	
T	21.035968731	105.856420043	16.7	
T	21.035968730	105.856660927	16.2	
T	21.035743900	105.808725000	14.5	
T	21.035743900	105.808965884	14.7	
T	21.035743899	105.809206767	14.9	
T	21.035743899	105.809447651	15.3	
T	21.035743899	105.809688535	15.6	
T	21.035743899	105.809929418	15.9	
T	21.035743899	105.810170302	16.0	
T	21.035743899	105.810411186	16.1	
T	21.035743898	105.810652070	16.1	
T	21.035743898	105.810892953	16.1	
T	21.035743898	105.811133837	16.0	
T	21.035743898	105.811374721	16.0	
T	21.035743898	105.811615604	15.9	
T	21.035743898	105.811856488	16.3	
T	21.035743897	105.812097372	16.8	
T	21.035743897	105.812338255	17.3	
T	21.035743897	105.812579139	17.5	
T	21.035743897	105.812820023	17.0	
T	21.035743897	105.813060906	16.5	
T	21.035743897	105.813301790	16.0	
T	21.035743896	105.813542674	15.2	
T	21.035743896	105.813783558	14.4	
T	21.035743896	105.814024441	13.7	
T	21.035743896	105.814265325	12.8	
T	21.035743896	105.814506209	11.8	
T	21.035743896	105.814747092	10.7	
T	21.035743895	105.814987976	9.7	
T	21.035743895	105.815228860	10.4	
T	21.035743895	105.815469743	11.2	
T	21.035743895	105.815710627	12.0	
T	21.035743895	105.815951511	12.4	
T	21.035743895	105.816192394	12.4	
T	21.035743894	105.816433278	12.4	
T	21.035743894	105.816674162	12.3	
T	21.035743894	105.816915045	12.3	
T	21.035743894	105.817155929	12.3	
T	21.035743894	105.817396813	12.2	
T	21.035743894	105.817637697	12.4	
T	21.035743893	105.817878580	12.7	
T	21.035743893	105.818119464	13.0	
T	21.035743893	105.818360348	13.2	
T	21.035743893	105.818601231	13.5	
T	21.035743893	105.818842115	13.7	
T	21.035743893	105.819082999	13.9	
T	21.035743892	105.819323882	13.8	
T	21.035743892	105.819564766	13.6	
T	21.035743892	105.819805650	13.3	
T	21.035743892	105.820046533	13.1	
T	21.035743892	105.820287417	13.2	
T	21.035743892	105.820528301	13.2	
T	21.035743891	105.820769185	13.3	
T	21.035743891	105.821010068	13.1	
T	21.035743891	105.821250952	12.8	
T	21.035743891	105.821491836	12.5	
T	21.035743891	105.821732719	12.4	
T	21.035743890	105.821973603	12.5	
T	21.035743890	105.822214487	12.7	
T	21.035743890	105.822455370	12.9	
T	21.035743890	105.822696254	13.2	
T	21.035743890	105.822937138	13.5	
T	21.035743890	105.823178021	13.8	
T	21.035743889	105.823418905	14.1	
T	21.035743889	105.823659789	14.3	
T	21.035743889	105.823900673	14.6	
T	21.035743889	105.824141556	14.9	
T	21.035743889	105.824382440	14.7	
T	21.035743889	105.824623324	14.4	
T	21.035743888	105.824864207	14.1	
T	21.035743888	105.825105091	13.8	
T	21.035743888	105.825345975	13.2	
T	21.035743888	105.825586858	12.7	
T	21.035743888	105.825827742	12.1	
T	21.035743888	105.826068626	12.4	
T	21.035743887	105.826309509	12.7	
T	21.035743887	105.826550393	13.0	
T	21.035743887	105.826791277	13.2	
T	21.035743887	105.827032161	13.5	
T	21.035743887	105.827273044	13.8	
T	21.035743887	105.827513928	13.9	
T	21.035743886	105.827754812	12.6	
T	21.035743886	105.827995695	11.2	
T	21.035743886	105.828236579	9.9	
T	21.035743886	105.828477463	9.7	
T	21.035743886	105.828718346	10.3	
T	21.035743886	105.828959230	10.9	
T	21.035743885	105.829200114	11.7	
T	21.035743885	105.829440997	13.3	
T	21.035743885	105.829681881	14.9	
T	21.035743885	105.829922765	16.5	
T	21.035743885	105.830163648	17.0	
T	21.035743885	105.830404532	16.9	
T	21.035743884	105.830645416	16.9	
T	21.035743884	105.830886300	16.6	
T	21.035743884	105.831127183	15.5	
T	21.035743884	105.831368067	14.4	
T	21.035743884	105.831608951	13.3	
T	21.035743884	105.831849834	14.4	
T	21.035743883	105.832090718	16.2	
T	21.035743883	105.832331602	18.1	
T	21.035743883	105.832572485	18.8	
T	21.035743883	105.832813369	16.9	
T	21.035743883	105.833054253	15.0	
T	21.035743883	105.833295136	13.1	
T	21.035743882	105.833536020	12.7	
T	21.035743882	105.833776904	12.5	
T	21.035743882	105.834017788	12.4	
T	21.035743882	105.834258671	12.4	
T	21.035743882	105.834499555	12.7	
T	21.035743882	105.834740439	13.0	
T	21.035743881	105.834981322	13.3	
T	21.035743881	105.835222206	13.1	
T	21.035743881	105.835463090	12.9	
T	21.035743881	105.835703973	12.7	
T	21.035743881	105.835944857	13.1	
T	21.035743880	105.836185741	14.2	
T	21.035743880	105.836426624	15.2	
T	21.035743880	105.836667508	16.2	
T	21.035743880	105.836908392	17.4	
T	21.035743880	105.837149276	18.5	
T	21.035743880	105.837390159	19.7	
T	21.035743879	105.837631043	19.4	
T	21.035743879	105.837871927	18.0	
T	21.035743879	105.838112810	16.6	
T	21.035743879	105.838353694	15.3	
T	21.035743879	105.838594578	15.6	
T	21.035743879	105.838835461	15.8	
T	21.035743878	105.839076345	16.0	
T	21.035743878	105.839317229	16.8	
T	21.035743878	105.839558112	17.8	
T	21.035743878	105.839798996	18.8	
T	21.035743878	105.840039880	19.7	
T	21.035743878	105.840280764	19.7	
T	21.035743877	105.840521647	19.7	
T	21.035743877	105.840762531	19.7	
T	21.035743877	105.841003415	19.5	
T	21.035743877	105.841244298	19.1	
T	21.035743877	105.841485182	18.8	
T	21.035743877	105.841726066	18.6	
T	21.035743876	105.841966949	18.6	
T	21.035743876	105.842207833	18.7	
T	21.035743876	105.842448717	18.8	
T	21.035743876	105.842689600	18.5	
T	21.035743876	105.842930484	18.2	
T	21.035743876	105.843171368	17.8	
T	21.035743875	105.843412252	17.6	
T	21.035743875	105.843653135	17.7	
T	21.035743875	105.843894019	17.8	
T	21.035743875	105.844134903	17.9	
T	21.035743875	105.844375786	18.4	
T	21.035743875	105.844616670	19.0	
T	21.035743874	105.844857554	19.6	
T	21.035743874	105.845098437	19.9	
T	21.035743874	105.845339321	19.8	
T	21.035743874	105.845580205	19.7	
T	21.035743874	105.845821088	19.7	
T	21.035743874	105.846061972	19.5	
T	21.035743873	105.846302856	19.2	
T	21.035743873	105.846543739	19.0	
T	21.035743873	105.846784623	19.2	
T	21.035743873	105.847025507	19.8	
T	21.035743873	105.847266391	20.3	
T	21.035743873	105.847507274	20.9	
T	21.035743872	105.847748158	20.9	
T	21.035743872	105.847989042	21.0	
T	21.035743872	105.848229925	21.0	
T	21.035743872	105.848470809	20.9	
T	21.035743872	105.848711693	20.6	
T	21.035743871	105.848952576	20.4	
T	21.035743871	105.849193460	20.2	
T	21.035743871	105.849434344	20.5	
T	21.035743871	105.849675227	20.8	
T	21.035743871	105.849916111	21.0	
T	21.035743871	105.850156995	21.1	
T	21.035743870	105.850397879	21.2	
T	21.035743870	105.850638762	21.2	
T	21.035743870	105.850879646	21.2	
T	21.035743870	105.851120530	21.4	
T	21.035743870	105.851361413	21.6	
T	21.035743870	105.851602297	21.7	
T	21.035743869	105.851843181	21.2	
T	21.035743869	105.852084064	20.3	
T	21.035743869	105.852324948	19.5	
T	21.035743869	105.852565832	19.0	
T	21.035743869	105.852806715	19.6	
T	21.035743869	105.853047599	20.1	
T	21.035743868	105.853288483	20.7	
T	21.035743868	105.853529367	20.3	
T	21.035743868	105.853770250	19.8	
T	21.035743868	105.854011134	19.2	
T	21.035743868	105.854252018	18.9	
T	21.035743868	105.854492901	18.9	
T	21.035743867	105.854733785	18.9	
T	21.035743867	105.854974669	18.9	
T	21.035743867	105.855215552	18.7	
T	21.035743867	105.855456436	18.5	
T	21.035743867	105.855697320	18.2	
T	21.035743867	105.855938203	18.0	
T	21.035743866	105.856179087	17.7	
T	21.035743866	105.856419971	17.5	
T	21.035743866	105.856660855	17.2	
T	21.035519035	105.808725000	14.5	
T	21.035519035	105.808965883	14.6	
T	21.035519035	105.809206767	14.7	
T	21.035519035	105.809447650	15.1	
T	21.035519035	105.809688533	15.5	
T	21.035519035	105.809929417	15.9	
T	21.035519034	105.810170300	16.1	
T	21.035519034	105.810411183	16.2	
T	21.035519034	105.810652067	16.3	
T	21.035519034	105.810892950	16.3	
T	21.035519034	105.811133833	16.1	
T	21.035519034	105.811374717	15.9	
T	21.035519033	105.811615600	15.7	
T	21.035519033	105.811856483	15.9	
T	21.035519033	105.812097367	16.3	
T	21.035519033	105.812338250	16.6	
T	21.035519033	105.812579133	16.8	
T	21.035519033	105.812820017	16.4	
T	21.035519032	105.813060900	16.0	
T	21.035519032	105.813301783	15.7	
T	21.035519032	105.813542667	15.2	
T	21.035519032	105.813783550	14.6	
T	21.035519032	105.814024433	14.1	
T	21.035519032	105.814265317	13.5	
T	21.035519031	105.814506200	12.7	
T	21.035519031	105.814747083	12.0	
T	21.035519031	105.814987967	11.3	
T	21.035519031	105.815228850	11.9	
T	21.035519031	105.815469733	12.5	
T	21.035519031	105.815710616	13.2	
T	21.035519030	105.815951500	13.5	
T	21.035519030	105.816192383	13.3	
T	21.035519030	105.816433266	13.2	
T	21.035519030	105.816674150	13.1	
T	21.035519030	105.816915033	13.0	
T	21.035519030	105.817155916	12.9	
T	21.035519029	105.817396800	12.8	
T	21.035519029	105.817637683	12.9	
T	21.035519029	105.817878566	13.2	
T	21.035519029	105.818119450	13.5	
T	21.035519029	105.818360333	13.8	
T	21.035519029	105.818601216	13.8	
T	21.035519028	105.818842100	13.9	
T	21.035519028	105.819082983	14.0	
T	21.035519028	105.819323866	13.9	
T	21.035519028	105.819564750	13.7	
T	21.035519028	105.819805633	13.5	
T	21.035519028	105.820046516	13.4	
T	21.035519027	105.820287400	13.6	
T	21.035519027	105.820528283	13.9	
T	21.035519027	105.820769166	14.1	
T	21.035519027	105.821010050	13.9	
T	21.035519027	105.821250933	13.6	
T	21.035519027	105.821491816	13.3	
T	21.035519026	105.821732700	13.1	
T	21.035519026	105.821973583	12.9	
T	21.035519026	105.822214466	12.8	
T	21.035519026	105.822455350	12.7	
T	21.035519026	105.822696233	12.9	
T	21.035519025	105.822937116	13.3	
T	21.035519025	105.823178000	13.7	
T	21.035519025	105.823418883	14.1	
T	21.035519025	105.823659766	14.2	
T	21.035519025	105.823900650	14.4	
T	21.035519025	105.824141533	14.6	
T	21.035519024	105.824382416	14.5	
T	21.035519024	105.824623300	14.3	
T	21.035519024	105.824864183	14.1	
T	21.035519024	105.825105066	13.8	
T	21.035519024	105.825345950	13.3	
T	21.035519024	105.825586833	12.9	
T	21.035519023	105.825827716	12.4	
T	21.035519023	105.826068600	12.7	
T	21.035519023	105.826309483	12.9	
T	21.035519023	105.826550366	13.2	
T	21.035519023	105.826791250	13.5	
T	21.035519023	105.827032133	13.7	
T	21.035519022	105.827273016	13.8	
T	21.035519022	105.827513900	13.9	
T	21.035519022	105.827754783	12.8	
T	21.035519022	105.827995666	11.7	
T	21.035519022	105.828236550	10.6	
T	21.035519022	105.828477433	10.5	
T	21.035519021	105.828718316	11.2	
T	21.035519021	105.828959200	11.9	
T	21.035519021	105.829200083	12.7	
T	21.035519021	105.829440966	14.0	
T	21.035519021	105.829681849	15.3	
T	21.035519021	105.829922733	16.6	
T	21.035519020	105.830163616	16.9	
T	21.035519020	105.830404499	16.8	
T	21.035519020	105.830645383	16.7	
T	21.035519020	105.830886266	16.4	
T	21.035519020	105.831127149	15.3	
T	21.035519020	105.831368033	14.3	
T	21.035519019	105.831608916	13.3	
T	21.035519019	105.831849799	14.0	
T	21.035519019	105.832090683	15.4	
T	21.035519019	105.832331566	16.8	
T	21.035519019	105.832572449	17.3	
T	21.035519019	105.832813333	15.7	
T	21.035519018	105.833054216	14.1	
T	21.035519018	105.833295099	12.5	
T	21.035519018	105.833535983	12.5	
T	21.035519018	105.833776866	12.7	
T	21.035519018	105.834017749	13.0	
T	21.035519018	105.834258633	13.2	
T	21.035519017	105.834499516	13.5	
T	21.035519017	105.834740399	13.8	
T	21.035519017	105.834981283	14.1	
T	21.035519017	105.835222166	14.2	
T	21.035519017	105.835463049	14.2	
T	21.035519016	105.835703933	14.2	
T	21.035519016	105.835944816	14.6	
T	21.035519016	105.836185699	15.3	
T	21.035519016	105.836426583	16.0	
T	21.035519016	105.836667466	16.8	
T	21.035519016	105.836908349	17.9	
T	21.035519015	105.837149233	19.1	
T	21.035519015	105.837390116	20.2	
T	21.035519015	105.837630999	20.0	
T	21.035519015	105.837871883	18.7	
T	21.035519015	105.838112766	17.4	
T	21.035519015	105.838353649	16.1	
T	21.035519014	105.838594533	16.2	
T	21.035519014	105.838835416	16.3	
T	21.035519014	105.839076299	16.4	
T	21.035519014	105.839317183	16.8	
T	21.035519014	105.839558066	17.5	
T	21.035519014	105.839798949	18.3	
T	21.035519013	105.840039833	18.9	
T	21.035519013	105.840280716	18.9	
T	21.035519013	105.840521599	18.9	
T	21.035519013	105.840762483	18.9	
T	21.035519013	105.841003366	18.6	
T	21.035519013	105.841244249	18.2	
T	21.035519012	105.841485133	17.8	
T	21.035519012	105.841726016	17.5	
T	21.035519012	105.841966899	17.8	
T	21.035519012	105.842207783	18.0	
T	21.035519012	105.842448666	18.2	
T	21.035519012	105.842689549	17.8	
T	21.035519011	105.842930432	17.3	
T	21.035519011	105.843171316	16.8	
T	21.035519011	105.843412199	16.6	
T	21.035519011	105.843653082	16.9	
T	21.035519011	105.843893966	17.3	
T	21.035519011	105.844134849	17.6	
T	21.035519010	105.844375732	18.1	
T	21.035519010	105.844616616	18.7	
T	21.035519010	105.844857499	19.3	
T	21.035519010	105.845098382	19.5	
T	21.035519010	105.845339266	19.3	
T	21.035519010	105.845580149	19.1	
T	21.035519009	105.845821032	18.9	
T	21.035519009	105.846061916	18.8	
T	21.035519009	105.846302799	18.7	
T	21.035519009	105.846543682	18.7	
T	21.035519009	105.846784566	18.9	
T	21.035519009	105.847025449	19.5	
T	21.035519008	105.847266332	20.1	
T	21.035519008	105.847507216	20.6	
T	21.035519008	105.847748099	20.7	
T	21.035519008	105.847988982	20.8	
T	21.035519008	105.848229866	21.0	
T	21.035519008	105.848470749	21.0	
T	21.035519007	105.848711632	20.9	
T	21.035519007	105.848952516	20.8	
T	21.035519007	105.849193399	20.8	
T	21.035519007	105.849434282	21.0	
T	21.035519007	105.849675166	21.1	
T	21.035519006	105.849916049	21.3	
T	21.035519006	105.850156932	21.4	
T	21.035519006	105.850397816	21.6	
T	21.035519006	105.850638699	21.7	
T	21.035519006	105.850879582	21.7	
T	21.035519006	105.851120466	21.6	
T	21.035519005	105.851361349	21.4	
T	21.035519005	105.851602232	21.3	
T	21.035519005	105.851843116	20.7	
T	21.035519005	105.852083999	19.9	
T	21.035519005	105.852324882	19.2	
T	21.035519005	105.852565766	18.8	
T	21.035519004	105.852806649	19.2	
T	21.035519004	105.853047532	19.7	
T	21.035519004	105.853288416	20.2	
T	21.035519004	105.853529299	19.9	
T	21.035519004	105.853770182	19.4	
T	21.035519004	105.854011066	18.9	
T	21.035519003	105.854251949	18.6	
T	21.035519003	105.854492832	18.6	
T	21.035519003	105.854733716	18.6	
T	21.035519003	105.854974599	18.6	
T	21.035519003	105.855215482	18.6	
T	21.035519003	105.855456366	18.5	
T	21.035519002	105.855697249	18.4	
T	21.035519002	105.855938132	18.3	
T	21.035519002	105.856179015	18.1	
T	21.035519002	105.856419899	17.9	
T	21.035519002	105.856660782	17.8	
T	21.035294171	105.808725000	14.5	
T	21.035294171	105.808965883	14.4	
T	21.035294171	105.809206766	14.4	
T	21.035294171	105.809447649	14.9	
T	21.035294170	105.809688532	15.4	
T	21.035294170	105.809929415	15.9	
T	21.035294170	105.810170298	16.1	
T	21.035294170	105.810411181	16.3	
T	21.035294170	105.810652064	16.5	
T	21.035294170	105.810892947	16.6	
T	21.035294169	105.811133830	16.2	
T	21.035294169	105.811374713	15.8	
T	21.035294169	105.811615596	15.4	
T	21.035294169	105.811856479	15.5	
T	21.035294169	105.812097361	15.7	
T	21.035294169	105.812338244	15.9	
T	21.035294168	105.812579127	16.0	
T	21.035294168	105.812820010	15.8	
T	21.035294168	105.813060893	15.6	
T	21.035294168	105.813301776	15.4	
T	21.035294168	105.813542659	15.1	
T	21.035294168	105.813783542	14.8	
T	21.035294167	105.814024425	14.5	
T	21.035294167	105.814265308	14.1	
T	21.035294167	105.814506191	13.7	
T	21.035294167	105.814747074	13.3	
T	21.035294167	105.814987957	12.9	
T	21.035294167	105.815228840	13.3	
T	21.035294166	105.815469723	13.8	
T	21.035294166	105.815710606	14.3	
T	21.035294166	105.815951489	14.5	
T	21.035294166	105.816192372	14.3	
T	21.035294166	105.816433255	14.1	
T	21.035294166	105.816674138	13.9	
T	21.035294165	105.816915021	13.7	
T	21.035294165	105.817155904	13.6	
T	21.035294165	105.817396787	13.4	
T	21.035294165	105.817637670	13.5	
T	21.035294165	105.817878553	13.7	
T	21.035294165	105.818119436	14.0	
T	21.035294164	105.818360319	14.3	
T	21.035294164	105.818601202	14.2	
T	21.035294164	105.818842084	14.1	
T	21.035294164	105.819082967	14.0	
T	21.035294164	105.819323850	13.9	
T	21.035294164	105.819564733	13.8	
T	21.035294163	105.819805616	13.7	
T	21.035294163	105.820046499	13.7	
T	21.035294163	105.820287382	14.1	
T	21.035294163	105.820528265	14.5	
T	21.035294163	105.820769148	14.8	
T	21.035294163	105.821010031	14.7	
T	21.035294162	105.821250914	14.4	
T	21.035294162	105.821491797	14.2	
T	21.035294162	105.821732680	13.8	
T	21.035294162	105.821973563	13.4	
T	21.035294162	105.822214446	12.9	
T	21.035294161	105.822455329	12.4	
T	21.035294161	105.822696212	12.7	
T	21.035294161	105.822937095	13.2	
T	21.035294161	105.823177978	13.7	
T	21.035294161	105.823418861	14.0	
T	21.035294161	105.823659744	14.1	
T	21.035294160	105.823900627	14.2	
T	21.035294160	105.824141510	14.3	
T	21.035294160	105.824382393	14.3	
T	21.035294160	105.824623276	14.2	
T	21.035294160	105.824864159	14.1	
T	21.035294160	105.825105042	13.8	
T	21.035294159	105.825345925	13.4	
T	21.035294159	105.825586807	13.0	
T	21.035294159	105.825827690	12.7	
T	21.035294159	105.826068573	12.9	
T	21.035294159	105.826309456	13.2	
T	21.035294159	105.826550339	13.5	
T	21.035294158	105.826791222	13.7	
T	21.035294158	105.827032105	13.8	
T	21.035294158	105.827272988	13.9	
T	21.035294158	105.827513871	13.9	
T	21.035294158	105.827754754	13.1	
T	21.035294158	105.827995637	12.2	
T	21.035294157	105.828236520	11.3	
T	21.035294157	105.828477403	11.4	
T	21.035294157	105.828718286	12.2	
T	21.035294157	105.828959169	12.9	
T	21.035294157	105.829200052	13.7	
T	21.035294157	105.829440935	14.7	
T	21.035294156	105.829681818	15.7	
T	21.035294156	105.829922701	16.7	
T	21.035294156	105.830163584	16.9	
T	21.035294156	105.830404467	16.7	
T	21.035294156	105.830645350	16.5	
T	21.035294156	105.830886233	16.1	
T	21.035294155	105.831127116	15.2	
T	21.035294155	105.831367999	14.2	
T	21.035294155	105.831608882	13.2	
T	21.035294155	105.831849765	13.7	
T	21.035294155	105.832090647	14.6	
T	21.035294155	105.832331530	15.5	
T	21.035294154	105.832572413	15.7	
T	21.035294154	105.832813296	14.5	
T	21.035294154	105.833054179	13.2	
T	21.035294154	105.833295062	11.9	
T	21.035294154	105.833535945	12.2	
T	21.035294154	105.833776828	12.9	
T	21.035294153	105.834017711	13.5	
T	21.035294153	105.834258594	14.1	
T	21.035294153	105.834499477	14.3	
T	21.035294153	105.834740360	14.6	
T	21.035294153	105.834981243	14.9	
T	21.035294153	105.835222126	15.2	
T	21.035294152	105.835463009	15.5	
T	21.035294152	105.835703892	15.7	
T	21.035294152	105.835944775	16.1	
T	21.035294152	105.836185658	16.5	
T	21.035294152	105.836426541	16.9	
T	21.035294151	105.836667424	17.3	
T	21.035294151	105.836908307	18.5	
T	21.035294151	105.837149190	19.6	
T	21.035294151	105.837390073	20.8	
T	21.035294151	105.837630956	20.6	
T	21.035294151	105.837871839	19.4	
T	21.035294150	105.838112722	18.1	
T	21.035294150	105.838353605	16.9	
T	21.035294150	105.838594488	16.8	
T	21.035294150	105.838835370	16.8	
T	21.035294150	105.839076253	16.7	
T	21.035294150	105.839317136	16.9	
T	21.035294149	105.839558019	17.3	
T	21.035294149	105.839798902	17.7	
T	21.035294149	105.840039785	18.1	
T	21.035294149	105.840280668	18.1	
T	21.035294149	105.840521551	18.1	
T	21.035294149	105.840762434	18.1	
T	21.035294148	105.841003317	17.7	
T	21.035294148	105.841244200	17.2	
T	21.035294148	105.841485083	16.8	
T	21.035294148	105.841725966	16.5	
T	21.035294148	105.841966849	16.9	
T	21.035294148	105.842207732	17.3	
T	21.035294147	105.842448615	17.6	
T	21.035294147	105.842689498	17.2	
T	21.035294147	105.842930381	16.5	
T	21.035294147	105.843171264	15.9	
T	21.035294147	105.843412147	15.6	
T	21.035294147	105.843653030	16.2	
T	21.035294146	105.843893913	16.7	
T	21.035294146	105.844134796	17.3	
T	21.035294146	105.844375679	17.9	
T	21.035294146	105.844616562	18.4	
T	21.035294146	105.844857445	19.0	
T	21.035294146	105.845098328	19.2	
T	21.035294145	105.845339211	18.8	
T	21.035294145	105.845580093	18.5	
T	21.035294145	105.845820976	18.1	
T	21.035294145	105.846061859	18.1	
T	21.035294145	105.846302742	18.2	
T	21.035294145	105.846543625	18.3	
T	21.035294144	105.846784508	18.6	
T	21.035294144	105.847025391	19.2	
T	21.035294144	105.847266274	19.8	
T	21.035294144	105.847507157	20.4	
T	21.035294144	105.847748040	20.5	
T	21.035294144	105.847988923	20.7	
T	21.035294143	105.848229806	20.9	
T	21.035294143	105.848470689	21.0	
T	21.035294143	105.848711572	21.1	
T	21.035294143	105.848952455	21.2	
T	21.035294143	105.849193338	21.3	
T	21.035294142	105.849434221	21.4	
T	21.035294142	105.849675104	21.5	
T	21.035294142	105.849915987	21.6	
T	21.035294142	105.850156870	21.8	
T	21.035294142	105.850397753	22.0	
T	21.035294142	105.850638636	22.1	
T	21.035294141	105.850879519	22.2	
T	21.035294141	105.851120402	21.7	
T	21.035294141	105.851361285	21.3	
T	21.035294141	105.851602168	20.8	
T	21.035294141	105.851843051	20.2	
T	21.035294141	105.852083933	19.5	
T	21.035294140	105.852324816	18.8	
T	21.035294140	105.852565699	18.5	
T	21.035294140	105.852806582	18.9	
T	21.035294140	105.853047465	19.2	
T	21.035294140	105.853288348	19.6	
T	21.035294140	105.853529231	19.4	
T	21.035294139	105.853770114	19.0	
T	21.035294139	105.854010997	18.6	
T	21.035294139	105.854251880	18.4	
T	21.035294139	105.854492763	18.4	
T	21.035294139	105.854733646	18.4	
T	21.035294139	105.854974529	18.4	
T	21.035294138	105.855215412	18.4	
T	21.035294138	105.855456295	18.5	
T	21.035294138	105.855697178	18.6	
T	21.035294138	105.855938061	18.6	
T	21.035294138	105.856178944	18.5	
T	21.035294138	105.856419827	18.4	
T	21.035294137	105.856660710	18.3	
T	21.035069307	105.808725000	14.5	
T	21.035069307	105.808965883	14.3	
T	21.035069306	105.809206765	14.2	
T	21.035069306	105.809447648	14.7	
T	21.035069306	105.809688530	15.3	
T	21.035069306	105.809929413	15.8	
T	21.035069306	105.810170296	16.2	
T	21.035069306	105.810411178	16.5	
T	21.035069305	105.810652061	16.7	
T	21.035069305	105.810892943	16.8	
T	21.035069305	105.811133826	16.3	
T	21.035069305	105.811374709	15.7	
T	21.035069305	105.811615591	15.2	
T	21.035069305	105.811856474	15.1	
T	21.035069304	105.812097356	15.2	
T	21.035069304	105.812338239	15.2	
T	21.035069304	105.812579122	15.2	
T	21.035069304	105.812820004	15.2	
T	21.035069304	105.813060887	15.1	
T	21.035069304	105.813301769	15.1	
T	21.035069303	105.813542652	15.0	
T	21.035069303	105.813783535	14.9	
T	21.035069303	105.814024417	14.9	
T	21.035069303	105.814265300	14.8	
T	21.035069303	105.814506182	14.7	
T	21.035069303	105.814747065	14.6	
T	21.035069302	105.814987948	14.5	
T	21.035069302	105.815228830	14.8	
T	21.035069302	105.815469713	15.2	
T	21.035069302	105.815710595	15.5	
T	21.035069302	105.815951478	15.5	
T	21.035069302	105.816192361	15.3	
T	21.035069301	105.816433243	15.0	
T	21.035069301	105.816674126	14.7	
T	21.035069301	105.816915008	14.5	
T	21.035069301	105.817155891	14.2	
T	21.035069301	105.817396774	13.9	
T	21.035069301	105.817637656	14.0	
T	21.035069300	105.817878539	14.3	
T	21.035069300	105.818119421	14.6	
T	21.035069300	105.818360304	14.8	
T	21.035069300	105.818601187	14.6	
T	21.035069300	105.818842069	14.3	
T	21.035069300	105.819082952	14.1	
T	21.035069299	105.819323834	14.0	
T	21.035069299	105.819564717	14.0	
T	21.035069299	105.819805600	13.9	
T	21.035069299	105.820046482	14.0	
T	21.035069299	105.820287365	14.5	
T	21.035069299	105.820528247	15.1	
T	21.035069298	105.820769130	15.6	
T	21.035069298	105.821010013	15.5	
T	21.035069298	105.821250895	15.2	
T	21.035069298	105.821491778	15.0	
T	21.035069298	105.821732660	14.5	
T	21.035069298	105.821973543	13.8	
T	21.035069297	105.822214426	13.0	
T	21.035069297	105.822455308	12.2	
T	21.035069297	105.822696191	12.5	
T	21.035069297	105.822937073	13.1	
T	21.035069297	105.823177956	13.6	
T	21.035069296	105.823418839	14.0	
T	21.035069296	105.823659721	14.0	
T	21.035069296	105.823900604	14.1	
T	21.035069296	105.824141486	14.1	
T	21.035069296	105.824382369	14.1	
T	21.035069296	105.824623252	14.0	
T	21.035069295	105.824864134	14.0	
T	21.035069295	105.825105017	13.9	
T	21.035069295	105.825345899	13.6	
T	21.035069295	105.825586782	13.2	
T	21.035069295	105.825827665	12.9	
T	21.035069295	105.826068547	13.2	
T	21.035069294	105.826309430	13.5	
T	21.035069294	105.826550312	13.8	
T	21.035069294	105.826791195	13.9	
T	21.035069294	105.827032078	14.0	
T	21.035069294	105.827272960	14.0	
T	21.035069294	105.827513843	14.0	
T	21.035069293	105.827754725	13.3	
T	21.035069293	105.827995608	12.7	
T	21.035069293	105.828236491	12.0	
T	21.035069293	105.828477373	12.3	
T	21.035069293	105.828718256	13.1	
T	21.035069293	105.828959138	13.9	
T	21.035069292	105.829200021	14.8	
T	21.035069292	105.829440904	15.4	
T	21.035069292	105.829681786	16.1	
T	21.035069292	105.829922669	16.8	
T	21.035069292	105.830163551	16.8	
T	21.035069292	105.830404434	16.6	
T	21.035069291	105.830645317	16.3	
T	21.035069291	105.830886199	15.9	
T	21.035069291	105.831127082	15.0	
T	21.035069291	105.831367964	14.1	
T	21.035069291	105.831608847	13.2	
T	21.035069291	105.831849730	13.3	
T	21.035069290	105.832090612	13.8	
T	21.035069290	105.832331495	14.2	
T	21.035069290	105.832572377	14.2	
T	21.035069290	105.832813260	13.2	
T	21.035069290	105.833054143	12.3	
T	21.035069290	105.833295025	11.3	
T	21.035069289	105.833535908	12.0	
T	21.035069289	105.833776790	13.1	
T	21.035069289	105.834017673	14.1	
T	21.035069289	105.834258556	14.9	
T	21.035069289	105.834499438	15.2	
T	21.035069289	105.834740321	15.4	
T	21.035069288	105.834981203	15.7	
T	21.035069288	105.835222086	16.2	
T	21.035069288	105.835462969	16.7	
